			time	P1	Y1	R1	P2	Y2	R2	P3	Y3	R3	P4	Y4	R4	P5	Y5	R5	Xpos	Ypos	Zpos	Xangle	Yangle	Zangle	Xled	Yled	Zled	fingers	goalIter	goalNum	goalSlot	OccupiedSlot	AgainstBorder	VelX	VelY	VelZ	VelXang	VelYang	VelZAng	grasp	fingers
0.0691933	0.0016602	0.0521761	10.2301	-0.316667	-0.24827	-0.0981608	-0.454266	-0.253415	0.0171031	-0.326611	-0.0504858	-0.0188622	-0.115155	-0.419294	0.0156109	-0.175182	0.122443	0.167284	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.0691933	0.0395262	0.159136	0	0	0	0.020258	1000
0.0691637	0.0016602	0.0521761	10.2401	-0.333647	-0.258781	-0.111856	-0.477803	-0.268274	0.0145889	-0.329746	-0.0484814	-0.0188577	-0.121545	-0.452812	0.0190757	-0.175182	0.122443	0.167284	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.0691637	0.0401036	0.160558	0	0	0	0.0180721	1000
0.0723948	0.0016602	0.0521761	10.2501	-0.341833	-0.26389	-0.118551	-0.477803	-0.268274	0.0145889	-0.329746	-0.0484814	-0.0188577	-0.123252	-0.462131	0.0198241	-0.175182	0.122443	0.167284	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.0723948	0.0426912	0.16575	0	0	0	0.0260468	1000
0.0739385	0.0016602	0.0521761	10.2601	-0.34992	-0.268785	-0.125208	-0.486577	-0.274169	0.0135063	-0.331829	-0.0409274	-0.0172963	-0.125043	-0.47131	0.020357	-0.175182	0.122443	0.167284	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.0739385	0.0437631	0.1676	0	0	0	0.0294708	1000
0.0735998	0.0016602	0.0521761	10.2701	-0.357829	-0.273501	-0.131856	-0.486577	-0.274169	0.0135063	-0.331829	-0.0409274	-0.0172963	-0.125043	-0.47131	0.020357	-0.210481	0.149453	0.191621	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.0735998	0.0443237	0.168316	0	0	0	0.0297222	1000
0.0736834	0.0016602	0.0521761	10.2801	-0.357829	-0.273501	-0.131856	-0.494971	-0.279793	0.0122929	-0.329724	-0.033779	-0.0147107	-0.125043	-0.47131	0.020357	-0.210481	0.149453	0.191621	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.0736834	0.0444186	0.16813	0	0	0	0.0310169	1000
0.0740033	0.0016602	0.0521761	10.2902	-0.375349	-0.284189	-0.147555	-0.494971	-0.279793	0.0122929	-0.329724	-0.033779	-0.0147107	-0.131034	-0.500622	0.0211248	-0.221799	0.159975	0.198562	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.0740033	0.0446046	0.169257	0	0	0	0.0335227	1000
0.0754562	0.0016602	0.0521761	10.3001	-0.375349	-0.284189	-0.147555	-0.494971	-0.279793	0.0122929	-0.332714	-0.0327533	-0.0144694	-0.132504	-0.5083	0.0212615	-0.221799	0.159975	0.198562	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.0754562	0.0464083	0.170522	0	0	0	0.0346543	1000
0.0754562	0.0016602	0.0521761	10.3101	-0.375349	-0.284189	-0.147555	-0.494971	-0.279793	0.0122929	-0.332714	-0.0327533	-0.0144694	-0.133946	-0.515542	0.0214952	-0.231781	0.169486	0.205028	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.0754562	0.0464155	0.170447	0	0	0	0.0346404	1000
0.0754382	0.0016602	0.0521761	10.3201	-0.375349	-0.284189	-0.147555	-0.494971	-0.279793	0.0122929	-0.332644	-0.0253134	-0.0111953	-0.133946	-0.515542	0.0214952	-0.231781	0.169486	0.205028	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.0754382	0.0463694	0.170306	0	0	0	0.03462	1000
0.0783707	0.0016602	0.0521761	10.3301	-0.375349	-0.284189	-0.147555	-0.53898	-0.310749	0.00647652	-0.332291	-0.023317	-0.0104629	-0.136633	-0.528675	0.0222195	-0.236006	0.17397	0.208727	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.0783707	0.0477056	0.176494	0	0	0	0.0474142	1000
0.0780757	0.0016602	0.0521761	10.3401	-0.400504	-0.300148	-0.171854	-0.548743	-0.317916	0.00574511	-0.332291	-0.023317	-0.0104629	-0.137883	-0.534489	0.0225482	-0.236006	0.17397	0.208727	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.0780757	0.0475392	0.176205	0	0	0	0.0474834	1000
0.0811192	0.0016602	0.0521761	10.3501	-0.400504	-0.300148	-0.171854	-0.548743	-0.317916	0.00574511	-0.330925	-0.0210895	-0.00953647	-0.139455	-0.542011	0.0230712	-0.236006	0.17397	0.208727	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.0811192	0.0503297	0.178674	0	0	0	0.0538146	1000
0.0814954	0.0016602	0.0521761	10.3601	-0.412997	-0.3083	-0.184827	-0.552764	-0.320984	0.00550196	-0.327881	-0.018242	-0.00825546	-0.140366	-0.546425	0.0233711	-0.243259	0.182635	0.215836	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.0814954	0.0504754	0.179212	0	0	0	0.0549906	1000
0.0823351	0.0016602	0.0521761	10.3701	-0.416171	-0.310675	-0.18834	-0.552764	-0.320984	0.00550196	-0.327881	-0.018242	-0.00825546	-0.140366	-0.546425	0.0233711	-0.251155	0.195541	0.225011	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.0823351	0.0514388	0.178986	0	0	0	0.0574518	1000
0.083432	0.0016602	0.0521761	10.3801	-0.416171	-0.310675	-0.18834	-0.560638	-0.327296	0.00551978	-0.327881	-0.018242	-0.00825546	-0.140366	-0.546425	0.0233711	-0.251155	0.195541	0.225011	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.083432	0.0520644	0.180329	0	0	0	0.0603228	1000
0.083432	0.0016602	0.0521761	10.3901	-0.416171	-0.310675	-0.18834	-0.560638	-0.327296	0.00551978	-0.322118	-0.0136052	-0.00576816	-0.140366	-0.546425	0.0233711	-0.252904	0.19969	0.228187	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.083432	0.0520644	0.180329	0	0	0	0.0603228	1000
0.08323	0.0016602	0.0521761	10.4001	-0.422891	-0.31549	-0.195984	-0.565094	-0.331284	0.00603776	-0.322118	-0.0136052	-0.00576816	-0.142848	-0.558114	0.0247378	-0.254514	0.207839	0.234407	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.08323	0.0513625	0.179802	0	0	0	0.0632749	1000
0.0840904	0.0016602	0.0521761	10.4101	-0.426924	-0.318091	-0.201258	-0.566371	-0.332833	0.00691673	-0.296042	-0.00196026	0.00134579	-0.143427	-0.559878	0.0254221	-0.254514	0.207839	0.234407	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.0840904	0.0521791	0.180206	0	0	0	0.0648095	1000
0.0830796	0.0016602	0.0521761	10.4201	-0.428247	-0.319111	-0.203482	-0.567076	-0.334131	0.00796192	-0.289659	0.000160562	0.00268973	-0.143427	-0.559878	0.0254221	-0.254514	0.207839	0.234407	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.0830796	0.0498638	0.175139	0	0	0	0.0727832	1000
0.0830887	0.0016602	0.0521761	10.4301	-0.428247	-0.319111	-0.203482	-0.567268	-0.335497	0.00895337	-0.289659	0.000160562	0.00268973	-0.143427	-0.559878	0.0254221	-0.254514	0.207839	0.234407	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.0830887	0.0494206	0.17398	0	0	0	0.0750084	1000
0.0830887	0.0016602	0.0521761	10.4401	-0.430552	-0.320446	-0.208147	-0.567268	-0.335497	0.00895337	-0.289659	0.000160562	0.00268973	-0.143427	-0.559878	0.0254221	-0.252373	0.218581	0.241521	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.0830887	0.0494206	0.17398	0	0	0	0.0750084	1000
0.083311	0.0016602	0.0521761	10.4501	-0.430552	-0.320446	-0.208147	-0.567268	-0.335497	0.00895337	-0.289659	0.000160562	0.00268973	-0.143427	-0.559878	0.0254221	-0.252373	0.218581	0.241521	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.083311	0.0500132	0.173925	0	0	0	0.0756531	1000
0.0824633	0.0016602	0.0521761	10.4601	-0.431269	-0.320396	-0.209719	-0.562945	-0.335655	0.0130414	-0.267509	0.00686718	0.00716169	-0.143427	-0.559878	0.0254221	-0.250881	0.220345	0.242491	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.0824633	0.0478216	0.169467	0	0	0	0.08156	1000
0.0820827	0.0016602	0.0521761	10.4701	-0.431715	-0.319283	-0.212201	-0.562945	-0.335655	0.0130414	-0.254662	0.0105544	0.00969682	-0.142664	-0.553831	0.0295137	-0.250881	0.220345	0.242491	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.0820827	0.0469129	0.167906	0	0	0	0.0828705	1000
0.0815333	0.0016602	0.0521761	10.4802	-0.431715	-0.319283	-0.212201	-0.559616	-0.334289	0.0148041	-0.254662	0.0105544	0.00969682	-0.141961	-0.550757	0.0302855	-0.246572	0.222939	0.243956	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.0815333	0.0463161	0.166245	0	0	0	0.0842293	1000
0.0812913	0.0016602	0.0521761	10.4902	-0.431112	-0.318321	-0.212957	-0.556849	-0.332902	0.0164109	-0.237675	0.0152764	0.0128385	-0.14109	-0.547162	0.0310573	-0.240892	0.223909	0.243466	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.0812913	0.0461002	0.166034	0	0	0	0.0836667	1000
0.0803334	0.0016602	0.0521761	10.5002	-0.431112	-0.318321	-0.212957	-0.553924	-0.331181	0.0175399	-0.237675	0.0152764	0.0128385	-0.13999	-0.543025	0.0318601	-0.240892	0.223909	0.243466	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.0803334	0.0444128	0.162224	0	0	0	0.0876729	1000
0.0800859	0.0016602	0.0521761	10.5101	-0.42698	-0.313211	-0.213317	-0.553924	-0.331181	0.0175399	-0.230511	0.0172271	0.0141026	-0.138701	-0.53835	0.0327089	-0.240892	0.223909	0.243466	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.0800859	0.043714	0.160821	0	0	0	0.0896255	1000
0.0792336	0.0016602	0.0521761	10.5201	-0.42698	-0.313211	-0.213317	-0.553924	-0.331181	0.0175399	-0.216625	0.0207065	0.0163512	-0.138701	-0.53835	0.0327089	-0.23437	0.223966	0.241711	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.0792336	0.0432134	0.158989	0	0	0	0.0916583	1000
0.0781116	0.0016602	0.0521761	10.5301	-0.422495	-0.309058	-0.211734	-0.542271	-0.32436	0.0202158	-0.216625	0.0207065	0.0163512	-0.134909	-0.524659	0.0349032	-0.225042	0.221942	0.238234	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.0781116	0.04203	0.156102	0	0	0	0.0903437	1000
0.0770144	0.0016602	0.0521761	10.5401	-0.422495	-0.309058	-0.211734	-0.535478	-0.32015	0.0214683	-0.210293	0.0221498	0.0172734	-0.132949	-0.518395	0.0357435	-0.220101	0.219728	0.235591	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.0770144	0.0416438	0.15497	0	0	0	0.0883033	1000
0.0764227	0.0016602	0.0521761	10.5501	-0.419765	-0.306741	-0.210365	-0.53014	-0.316968	0.0224052	-0.195094	0.0254085	0.0193488	-0.130728	-0.511878	0.036549	-0.220101	0.219728	0.235591	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.0764227	0.0408312	0.15304	0	0	0	0.0885306	1000
0.0757036	0.0016602	0.0521761	10.5602	-0.412359	-0.300651	-0.20535	-0.524215	-0.313657	0.0235189	-0.195094	0.0254085	0.0193488	-0.12859	-0.50498	0.0372793	-0.220101	0.219728	0.235591	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.0757036	0.0393461	0.149873	0	0	0	0.0925327	1000
0.0739462	0.0016602	0.0521761	10.5701	-0.408502	-0.297965	-0.202579	-0.517634	-0.310238	0.0249034	-0.195094	0.0254085	0.0193488	-0.12859	-0.50498	0.0372793	-0.220101	0.219728	0.235591	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.0739462	0.0382388	0.147704	0	0	0	0.0883972	1000
0.0730486	0.0016602	0.0521761	10.5802	-0.404405	-0.295147	-0.199739	-0.510896	-0.306467	0.0261973	-0.179309	0.0287339	0.0216877	-0.123077	-0.486363	0.0389963	-0.220101	0.219728	0.235591	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.0730486	0.0376388	0.146493	0	0	0	0.0861401	1000
0.0722298	0.0016602	0.0521761	10.5902	-0.400145	-0.292202	-0.196437	-0.510896	-0.306467	0.0261973	-0.179309	0.0287339	0.0216877	-0.120638	-0.478114	0.0396661	-0.192092	0.204881	0.214828	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.0722298	0.0359872	0.143336	0	0	0	0.0901749	1000
0.0718042	0.0016602	0.0521761	10.6002	-0.400145	-0.292202	-0.196437	-0.510896	-0.306467	0.0261973	-0.162938	0.0318176	0.02377	-0.120638	-0.478114	0.0396661	-0.192092	0.204881	0.214828	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.0718042	0.0357286	0.143236	0	0	0	0.0897871	1000
0.0693963	0.0016602	0.0521761	10.6101	-0.388032	-0.284267	-0.18771	-0.484096	-0.291583	0.0320387	-0.14139	0.0354347	0.0273236	-0.115548	-0.460682	0.0408892	-0.185119	0.200858	0.209957	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.0693963	0.0329014	0.136163	0	0	0	0.0866763	1000
0.0671424	0.0016602	0.0521761	10.6201	-0.388032	-0.284267	-0.18771	-0.475729	-0.286987	0.0335627	-0.14139	0.0354347	0.0273236	-0.115548	-0.460682	0.0408892	-0.171524	0.191023	0.199231	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.0671424	0.0296176	0.129946	0	0	0	0.0891724	1000
0.0671595	0.0016602	0.0521761	10.6301	-0.375647	-0.277164	-0.179814	-0.475729	-0.286987	0.0335627	-0.14139	0.0354347	0.0273236	-0.115548	-0.460682	0.0408892	-0.164113	0.185765	0.193327	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.0671595	0.0297113	0.13004	0	0	0	0.0891792	1000
0.0660836	0.0016602	0.0521761	10.6401	-0.375647	-0.277164	-0.179814	-0.475729	-0.286987	0.0335627	-0.123221	0.0377921	0.029964	-0.106357	-0.427731	0.0425492	-0.156213	0.180658	0.186931	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.0660836	0.029035	0.129145	0	0	0	0.0882921	1000
0.0652306	0.0016602	0.0521761	10.6501	-0.368327	-0.273539	-0.175638	-0.45888	-0.27725	0.0367445	-0.123221	0.0377921	0.029964	-0.106357	-0.427731	0.0425492	-0.156213	0.180658	0.186931	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.0652306	0.0270201	0.125255	0	0	0	0.0929622	1000
0.0639353	0.0016602	0.0521761	10.6601	-0.368327	-0.273539	-0.175638	-0.425102	-0.259527	0.041928	-0.0933841	0.0416196	0.0330286	-0.100991	-0.407	0.0430791	-0.148121	0.175295	0.179949	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.0639353	0.0262483	0.122811	0	0	0	0.0879944	1000
0.0599613	0.0016602	0.0521761	10.6701	-0.344454	-0.260784	-0.159638	-0.425102	-0.259527	0.041928	-0.0933841	0.0416196	0.0330286	-0.100991	-0.407	0.0430791	-0.139873	0.169803	0.172828	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.0599613	0.0212528	0.110779	0	0	0	0.0849717	1000
0.0583992	0.0016602	0.0521761	10.6801	-0.337131	-0.256944	-0.154701	-0.414845	-0.253938	0.0431771	-0.0933841	0.0416196	0.0330286	-0.0960563	-0.385127	0.0434168	-0.139873	0.169803	0.172828	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.0583992	0.0201884	0.108437	0	0	0	0.080949	1000
0.0578227	0.0016602	0.0521761	10.6901	-0.337131	-0.256944	-0.154701	-0.414845	-0.253938	0.0431771	-0.0624985	0.0458155	0.0364891	-0.0960563	-0.385127	0.0434168	-0.11269	0.153096	0.152609	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.0578227	0.0198127	0.108193	0	0	0	0.0804384	1000
0.0572765	0.0016602	0.0521761	10.7001	-0.320819	-0.249201	-0.144325	-0.414845	-0.253938	0.0431771	-0.0516756	0.0472904	0.0380537	-0.0960563	-0.385127	0.0434168	-0.11269	0.153096	0.152609	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.0572765	0.0172125	0.102089	0	0	0	0.0890665	1000
0.0532892	0.0016602	0.0521761	10.7101	-0.320819	-0.249201	-0.144325	-0.378098	-0.234291	0.0473	-0.0516756	0.0472904	0.0380537	-0.0960563	-0.385127	0.0434168	-0.0931726	0.140065	0.137578	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.0532892	0.0136505	0.0925317	0	0	0	0.0792311	1000
0.0525339	0.0016602	0.0521761	10.7201	-0.303824	-0.241235	-0.133696	-0.366596	-0.228315	0.0485653	-0.0516756	0.0472904	0.0380537	-0.0855217	-0.333404	0.0435172	-0.0832337	0.133133	0.130174	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.0525339	0.0132865	0.0907781	0	0	0	0.0755033	1000
0.050511	0.0016602	0.0521761	10.7301	-0.291107	-0.235382	-0.125798	-0.354949	-0.222292	0.0499011	-0.0516756	0.0472904	0.0380537	-0.0831568	-0.321515	0.0435301	-0.0832337	0.133133	0.130174	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.050511	0.011786	0.0879563	0	0	0	0.0706768	1000
0.0487913	0.0016602	0.0521761	10.7401	-0.291107	-0.235382	-0.125798	-0.343064	-0.216156	0.0512711	-0.0137063	0.0517518	0.0441818	-0.0809328	-0.309536	0.0435899	-0.0832337	0.133133	0.130174	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.0487913	0.0105183	0.0849616	0	0	0	0.0659825	1000
0.0481719	0.0016602	0.0521761	10.7501	-0.291107	-0.235382	-0.125798	-0.331068	-0.209913	0.0526077	0.00744419	0.053609	0.0476914	-0.0809328	-0.309536	0.0435899	-0.0832337	0.133133	0.130174	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.0481719	0.00693182	0.0773117	0	0	0	0.0767153	1000
0.0470955	0.0016602	0.0521761	10.7601	-0.291107	-0.235382	-0.125798	-0.318832	-0.203545	0.0538699	0.00744419	0.053609	0.0476914	-0.0787332	-0.297449	0.0436783	-0.0832337	0.133133	0.130174	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.0470955	0.00437785	0.0710934	0	0	0	0.07876	1000
0.0454341	0.0016602	0.0521761	10.7701	-0.291107	-0.235382	-0.125798	-0.306598	-0.197117	0.0552548	0.0208674	0.0536748	0.0500046	-0.0787332	-0.297449	0.0436783	-0.0832337	0.133133	0.130174	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.0454341	0.00328229	0.0669491	0	0	0	0.0706217	1000
0.0454188	0.0016602	0.0521761	10.7801	-0.244875	-0.214471	-0.0969091	-0.275431	-0.181022	0.05889	0.0208674	0.0536748	0.0500046	-0.0787332	-0.297449	0.0436783	-0.0205705	0.0931841	0.0883384	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.0454188	0.00201712	0.0642137	0	0	0	0.0744046	1000
0.0404969	0.0016602	0.0521761	10.7901	-0.244875	-0.214471	-0.0969091	-0.275431	-0.181022	0.05889	0.0340527	0.051153	0.0521266	-0.0718362	-0.255294	0.0438426	-0.0091896	0.0864437	0.0803806	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.0404969	0	0.0524575	0	0	0	0.0646433	1000
0.0396377	0.0016602	0.0521761	10.8001	-0.244875	-0.214471	-0.0969091	-0.26218	-0.174163	0.0601169	0.0340527	0.051153	0.0521266	-0.0718362	-0.255294	0.0438426	-0.0091896	0.0864437	0.0803806	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.0396377	0	0.0506574	0	0	0	0.0601835	1000
0.0387533	0.0016602	0.0521761	10.8101	-0.244875	-0.214471	-0.0969091	-0.248734	-0.167218	0.0612933	0.0574716	0.0475118	0.0552265	-0.0718362	-0.255294	0.0438426	-0.0091896	0.0864437	0.0803806	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.0387533	0	0.0482966	0	0	0	0.0555632	1000
0.0392384	0.0016602	0.0521761	10.8201	-0.244875	-0.214471	-0.0969091	-0.248734	-0.167218	0.0612933	0.0645654	0.0466258	0.0557138	-0.0622771	-0.197858	0.042319	-0.0091896	0.0864437	0.0803806	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.0392384	0	0.0436887	0	0	0	0.0620638	1000
0.0369084	0.0016602	0.0521761	10.8301	-0.209798	-0.198097	-0.0756946	-0.248734	-0.167218	0.0612933	0.0739505	0.0466313	0.0566255	-0.060213	-0.184422	0.0416145	0.0329014	0.0622762	0.0489119	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.0369084	-0.000958333	0.0394787	0	0	0	0.0619646	1000
0.035418	0.0016602	0.0521761	10.8401	-0.187856	-0.187662	-0.0632536	-0.248734	-0.167218	0.0612933	0.0812578	0.0458325	0.0569875	-0.0576761	-0.170146	0.0408531	0.0441652	0.0565525	0.0412233	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.035418	-0.00244899	0.0358444	0	0	0	0.0633895	1000
0.0313698	0.0016602	0.0521761	10.8501	-0.159773	-0.173627	-0.0482105	-0.186068	-0.133962	0.0648499	0.0812578	0.0458325	0.0569875	-0.0550889	-0.155465	0.0399336	0.0441652	0.0565525	0.0412233	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.0313698	-0.00550603	0.0235281	0	0	0	0.0434233	1000
0.0293845	0.0016602	0.0521761	10.8601	-0.147892	-0.167292	-0.0420585	-0.157374	-0.118127	0.0651534	0.0812578	0.0458325	0.0569875	-0.0550889	-0.155465	0.0399336	0.0441652	0.0565525	0.0412233	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.0293845	-0.00669877	0.0205451	0	0	0	0.0420198	1000
0.0267272	0.0016602	0.0521761	10.8701	-0.135755	-0.160701	-0.0359471	-0.157374	-0.118127	0.0651534	0.0963587	0.0444267	0.057692	-0.0496458	-0.119455	0.037023	0.0441652	0.0565525	0.0412233	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.0267272	-0.00932989	0.0110508	0	0	0	0.0352793	1000
0.0249787	0.0016602	0.0521761	10.8801	-0.123338	-0.15386	-0.029828	-0.14284	-0.110117	0.0651132	0.115468	0.0425275	0.057646	-0.0496458	-0.119455	0.037023	0.0441652	0.0565525	0.0412233	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.0249787	-0.0111192	0.00524557	0	0	0	0.0325593	1000
0.0241437	0.0016602	0.0521761	10.8901	-0.104834	-0.143433	-0.0209404	-0.14284	-0.110117	0.0651132	0.123154	0.0416945	0.0571445	-0.0472714	-0.104249	0.0356626	0.0981317	0.0246664	0.0050832	0.215975	0.39834	0.297824	2.24285	-0.541334	-2.34596	0.215975	0.39834	0.197824	5332	0	0	-1	-1	0	0.0241437	-0.0120801	0.00255745	0	0	0	0.0341875	1000
